formula,surface_facet,adsorbate,E_clean_slab_eV,E_slab_with_h_eV,E_h2_eV,ΔGH_eV,descriptor_eV,source,status,timestamp,dataset_origin,mob_quality_flag,performance_label
Mo2N,(100),H,-76.625458,-79.532149,-6.438413,0.3125154999999906,0.3125154999999906,GPAW_LDA,completed,2026-02-16T08:57:58.060789,outputs_partial,,good_reasonable
Mo2N,(100)_dopAg,H,-69.774294,-72.069872,-6.438413,0.9236284999999937,0.9236284999999937,GPAW_LDA,completed,2026-02-16T10:57:47.483078,outputs_partial,,weak_outside_range
Mo2N,(100)_dopAu,H,-70.057059,-72.352813,-6.438413,0.9234524999999976,0.9234524999999976,GPAW_LDA,completed,2026-02-16T12:40:05.734947,outputs_partial,,weak_outside_range
Mo2N,(100)_dopIr,H,-74.545863,-77.113547,-6.438413,0.6515225,0.6515225,GPAW_LDA,completed,2026-02-16T14:22:37.948918,outputs_partial,,weak_outside_range
Mo2N,(100)_dopNi,H,-72.744906,-75.083893,-6.438413,0.8802194999999968,0.8802194999999968,GPAW_LDA,completed,2026-02-16T16:21:42.491038,outputs_partial,,weak_outside_range
Mo2N,(100)_dopPd,H,-70.776891,-73.032441,-6.438413,0.9636565000000004,0.9636565000000004,GPAW_LDA,completed,2026-02-16T18:16:37.766391,outputs_partial,,weak_outside_range
Mo2N,(100)_dopPt,H,-72.785399,-75.164257,-6.438413,0.8403484999999917,0.8403484999999917,GPAW_LDA,completed,2026-02-16T20:09:53.489927,outputs_partial,,weak_outside_range
Mo2N,(100)_dopRu,H,-74.616007,-77.223672,-6.438413,0.6115415000000026,0.6115415000000026,GPAW_LDA,completed,2026-02-16T21:58:18.626550,outputs_partial,,weak_outside_range
Mo2N,(100)_vacMo,H,-66.07039,-67.673544,-6.438413,1.6160524999999963,1.6160524999999963,GPAW_LDA,completed,2026-02-16T23:18:43.888369,outputs_partial,,weak_outside_range
Mo2N,(100)_vacN,H,-76.625458,-79.532149,-6.438413,0.3125154999999906,0.3125154999999906,GPAW_LDA,completed,2026-02-17T00:35:22.578703,outputs_partial,,good_reasonable
Mo2N,(110),H,-76.625458,-79.532149,-6.438413,0.3125154999999906,0.3125154999999906,GPAW_LDA,completed,2026-02-17T01:52:25.374399,outputs_partial,,good_reasonable
Mo2N,(110)_dopAg,H,-69.774294,-72.069872,-6.438413,0.9236284999999937,0.9236284999999937,GPAW_LDA,completed,2026-02-17T03:51:57.415452,outputs_partial,,weak_outside_range
Mo2N,(110)_dopAu,H,-70.057059,-72.352813,-6.438413,0.9234524999999976,0.9234524999999976,GPAW_LDA,completed,2026-02-17T05:32:45.075143,outputs_partial,,weak_outside_range
Mo2N,(110)_dopIr,H,-74.545863,-77.113547,-6.438413,0.6515225,0.6515225,GPAW_LDA,completed,2026-02-17T07:16:55.456785,outputs_partial,,weak_outside_range
Mo2N,(110)_dopNi,H,-72.744906,-75.083893,-6.438413,0.8802194999999968,0.8802194999999968,GPAW_LDA,completed,2026-02-17T09:17:03.460070,outputs_partial,,weak_outside_range
Mo2N,(110)_dopPd,H,-70.776891,-73.032441,-6.438413,0.9636565000000004,0.9636565000000004,GPAW_LDA,completed,2026-02-17T11:15:21.489950,outputs_partial,,weak_outside_range
Mo2N,(110)_dopPt,H,-72.785399,-75.164257,-6.438413,0.8403484999999917,0.8403484999999917,GPAW_LDA,completed,2026-02-17T13:09:31.842737,outputs_partial,,weak_outside_range
Mo2N,(110)_dopRu,H,-74.616007,-77.223672,-6.438413,0.6115415000000026,0.6115415000000026,GPAW_LDA,completed,2026-02-17T14:57:19.620968,outputs_partial,,weak_outside_range
Mo2N,(110)_vacMo,H,-66.07039,-67.673544,-6.438413,1.6160524999999963,1.6160524999999963,GPAW_LDA,completed,2026-02-17T16:16:12.317472,outputs_partial,,weak_outside_range
Mo2N,(110)_vacN,H,-76.625458,-79.532149,-6.438413,0.3125154999999906,0.3125154999999906,GPAW_LDA,completed,2026-02-17T17:35:04.023467,outputs_partial,,good_reasonable
Mo2N,(111),H,-76.625458,-79.532149,-6.438413,0.3125154999999906,0.3125154999999906,GPAW_LDA,completed,2026-02-17T18:51:06.619957,outputs_partial,,good_reasonable
Mo2N,(111)_dopAg,H,-69.774294,-72.069872,-6.438413,0.9236284999999937,0.9236284999999937,GPAW_LDA,completed,2026-02-17T20:52:06.140361,outputs_partial,,weak_outside_range
Mo2N,(111)_dopAu,H,-70.057059,-72.352813,-6.438413,0.9234524999999976,0.9234524999999976,GPAW_LDA,completed,2026-02-17T22:33:46.486830,outputs_partial,,weak_outside_range
Mo2N,(111)_dopIr,H,-74.545863,-77.113547,-6.438413,0.6515225,0.6515225,GPAW_LDA,completed,2026-02-18T00:19:11.654156,outputs_partial,,weak_outside_range
Mo2N,(111)_dopNi,H,-72.744906,-75.083893,-6.438413,0.8802194999999968,0.8802194999999968,GPAW_LDA,completed,2026-02-18T02:18:27.653044,outputs_partial,,weak_outside_range
Mo2N,(111)_dopPd,H,-70.776891,-73.032441,-6.438413,0.9636565000000004,0.9636565000000004,GPAW_LDA,completed,2026-02-18T04:15:38.003650,outputs_partial,,weak_outside_range
Mo2N,(111)_dopPt,H,-72.785399,-75.164257,-6.438413,0.8403484999999917,0.8403484999999917,GPAW_LDA,completed,2026-02-18T06:06:44.776711,outputs_partial,,weak_outside_range
Mo2N,(111)_dopRu,H,-74.616007,-77.223672,-6.438413,0.6115415000000026,0.6115415000000026,GPAW_LDA,completed,2026-02-18T07:54:58.623896,outputs_partial,,weak_outside_range
Mo2N,(111)_vacMo,H,-66.07039,-67.673544,-6.438413,1.6160524999999963,1.6160524999999963,GPAW_LDA,completed,2026-02-18T09:12:46.063915,outputs_partial,,weak_outside_range
Mo2N,(111)_vacN,H,-76.625458,-79.532149,-6.438413,0.3125154999999906,0.3125154999999906,GPAW_LDA,completed,2026-02-18T10:29:09.360348,outputs_partial,,good_reasonable
Mo2N,(100),H,-76.625458,-79.532149,-6.438413,0.3125154999999906,0.3125154999999906,GPAW_LDA,completed,2026-02-04T10:27:00.988945,outputs_partial,,good_reasonable
Mo2N,(110),H,-76.625458,-79.532149,-6.438413,0.3125154999999906,0.3125154999999906,GPAW_LDA,completed,2026-02-04T10:40:21.615505,outputs_partial,,good_reasonable
Mo2N,(111),H,-76.625458,-79.532149,-6.438413,0.3125154999999906,0.3125154999999906,GPAW_LDA,completed,2026-02-04T10:53:57.671912,outputs_partial,,good_reasonable
MoP,(100),H,-55.218108,-57.724061,-6.438413,0.7132535000000018,0.7132535000000018,GPAW_LDA,completed,2026-02-18T10:40:27.006863,outputs_partial,,weak_outside_range
MoP,(110),H,-55.218108,-57.724061,-6.438413,0.7132535000000018,0.7132535000000018,GPAW_LDA,completed,2026-02-18T10:51:51.909668,outputs_partial,,weak_outside_range
MoP,(111),H,-55.218108,-57.724061,-6.438413,0.7132535000000018,0.7132535000000018,GPAW_LDA,completed,2026-02-18T11:02:52.962906,outputs_partial,,weak_outside_range
MoP,(100),H,-55.218108,-57.724061,-6.438413,0.7132535000000018,0.7132535000000018,GPAW_LDA,completed,2026-02-04T10:04:41.382788,outputs_partial,,weak_outside_range
MoP,(110),H,-55.218108,-57.724061,-6.438413,0.7132535000000018,0.7132535000000018,GPAW_LDA,completed,2026-02-04T10:09:06.192077,outputs_partial,,weak_outside_range
MoP,(111),H,-55.218108,-57.724061,-6.438413,0.7132535000000018,0.7132535000000018,GPAW_LDA,completed,2026-02-04T10:13:36.873670,outputs_partial,,weak_outside_range
MoS2,(100),H,-89.609782,-91.027663,-6.438413,1.8013254999999915,1.8013254999999915,GPAW_LDA,completed,2026-02-18T11:36:49.273822,outputs_partial,,weak_outside_range
MoS2,(100)_sheet,H,-358.400114,-359.816049,-6.438413,1.8032714999999526,1.8032714999999526,GPAW_LDA,completed,2026-02-18T16:43:26.598540,outputs_partial,,weak_outside_range
MoS2,(100)_vac2S,H,-76.62321,-77.794701,-6.438413,2.0477154999999967,2.0477154999999967,GPAW_LDA,completed,2026-02-18T17:22:04.259823,outputs_partial,,weak_outside_range
MoS2,(100)_vacS,H,-83.290164,-84.417703,-6.438413,2.091667500000001,2.091667500000001,GPAW_LDA,completed,2026-02-18T18:03:56.851376,outputs_partial,,weak_outside_range
MoS2,(110),H,-89.609782,-91.027663,-6.438413,1.8013254999999915,1.8013254999999915,GPAW_LDA,completed,2026-02-18T18:37:41.597732,outputs_partial,,weak_outside_range
MoS2,(110)_sheet,H,-358.400114,-359.816049,-6.438413,1.8032714999999526,1.8032714999999526,GPAW_LDA,completed,2026-02-18T23:45:08.343572,outputs_partial,,weak_outside_range
MoS2,(110)_vac2S,H,-76.62321,-77.794701,-6.438413,2.0477154999999967,2.0477154999999967,GPAW_LDA,completed,2026-02-19T00:23:40.559718,outputs_partial,,weak_outside_range
MoS2,(110)_vacS,H,-83.290164,-84.417703,-6.438413,2.091667500000001,2.091667500000001,GPAW_LDA,completed,2026-02-19T01:06:40.799015,outputs_partial,,weak_outside_range
MoS2,(111),H,-89.609782,-91.027663,-6.438413,1.8013254999999915,1.8013254999999915,GPAW_LDA,completed,2026-02-19T01:41:02.877980,outputs_partial,,weak_outside_range
MoS2,(111)_sheet,H,-358.400114,-359.816049,-6.438413,1.8032714999999526,1.8032714999999526,GPAW_LDA,completed,2026-02-19T06:43:48.026413,outputs_partial,,weak_outside_range
MoS2,(111)_vac2S,H,-76.62321,-77.794701,-6.438413,2.0477154999999967,2.0477154999999967,GPAW_LDA,completed,2026-02-19T07:22:02.291672,outputs_partial,,weak_outside_range
MoS2,(111)_vacS,H,-83.290164,-84.417703,-6.438413,2.091667500000001,2.091667500000001,GPAW_LDA,completed,2026-02-19T08:03:54.427145,outputs_partial,,weak_outside_range
MoS2,(100),H,-89.609782,-91.027663,-6.438413,1.8013254999999915,1.8013254999999915,GPAW_LDA,completed,2026-02-04T09:24:10.860441,outputs_partial,,weak_outside_range
MoS2,(110),H,-89.609782,-91.027663,-6.438413,1.8013254999999915,1.8013254999999915,GPAW_LDA,completed,2026-02-04T09:31:26.582651,outputs_partial,,weak_outside_range
MoS2,(111),H,-89.609782,-91.027663,-6.438413,1.8013254999999915,1.8013254999999915,GPAW_LDA,completed,2026-02-04T09:38:50.760751,outputs_partial,,weak_outside_range
MoS2,edge_Mo,H,-245.946636,-247.403318,-6.438413,1.7625244999999992,1.7625244999999992,GPAW_LDA,completed,2026-02-19T13:48:15.885475,outputs_partial,,weak_outside_range
MoS2,edge_Mo_large,H,-643.234117,-644.898051,-6.438413,1.5552724999999596,1.5552724999999596,GPAW_LDA,completed,2026-02-20T15:28:53.745498,outputs_partial,,weak_outside_range
MoS2,edge_S,H,-246.697839,-248.029457,-6.438413,1.8875884999999797,1.8875884999999797,GPAW_LDA,completed,2026-02-20T21:11:10.971358,outputs_partial,,weak_outside_range
MoS2,edge_S_large,H,-643.859398,-645.569077,-6.438413,1.5095275000000625,1.5095275000000625,GPAW_LDA,completed,2026-02-21T22:48:58.413926,outputs_partial,,weak_outside_range
MoSe2,(100),H,-83.13405,-84.609804,-6.438413,1.743452500000005,1.743452500000005,GPAW_LDA,completed,2026-02-21T23:24:17.335863,outputs_partial,,weak_outside_range
MoSe2,(100)_sheet,H,-332.500237,-333.992647,-6.438413,1.72679650000005,1.72679650000005,GPAW_LDA,completed,2026-02-22T04:16:51.548078,outputs_partial,,weak_outside_range
MoSe2,(100)_vac2Se,H,-70.941114,-72.078254,-6.438413,2.0820664999999976,2.0820664999999976,GPAW_LDA,completed,2026-02-22T04:54:50.734579,outputs_partial,,weak_outside_range
MoSe2,(100)_vacSe,H,-77.136843,-78.283583,-6.438413,2.0724665000000058,2.0724665000000058,GPAW_LDA,completed,2026-02-22T05:36:27.314687,outputs_partial,,weak_outside_range
MoSe2,(110),H,-83.13405,-84.609804,-6.438413,1.743452500000005,1.743452500000005,GPAW_LDA,completed,2026-02-22T06:11:08.456918,outputs_partial,,weak_outside_range
MoSe2,(110)_sheet,H,-332.500237,-333.992647,-6.438413,1.72679650000005,1.72679650000005,GPAW_LDA,completed,2026-02-22T11:06:04.933742,outputs_partial,,weak_outside_range
MoSe2,(110)_vac2Se,H,-70.941114,-72.078254,-6.438413,2.0820664999999976,2.0820664999999976,GPAW_LDA,completed,2026-02-22T11:43:10.657984,outputs_partial,,weak_outside_range
MoSe2,(110)_vacSe,H,-77.136843,-78.283583,-6.438413,2.0724665000000058,2.0724665000000058,GPAW_LDA,completed,2026-02-22T12:24:15.539979,outputs_partial,,weak_outside_range
MoSe2,(111),H,-83.13405,-84.609804,-6.438413,1.743452500000005,1.743452500000005,GPAW_LDA,completed,2026-02-22T12:59:41.105338,outputs_partial,,weak_outside_range
MoSe2,(111)_sheet,H,-332.500237,-333.992647,-6.438413,1.72679650000005,1.72679650000005,GPAW_LDA,completed,2026-02-22T17:53:50.567509,outputs_partial,,weak_outside_range
MoSe2,(111)_vac2Se,H,-70.941114,-72.078254,-6.438413,2.0820664999999976,2.0820664999999976,GPAW_LDA,completed,2026-02-22T18:31:38.975176,outputs_partial,,weak_outside_range
MoSe2,(111)_vacSe,H,-77.136843,-78.283583,-6.438413,2.0724665000000058,2.0724665000000058,GPAW_LDA,completed,2026-02-22T19:13:30.308147,outputs_partial,,weak_outside_range
MoSe2,(100),H,-83.13405,-84.609804,-6.438413,1.743452500000005,1.743452500000005,GPAW_LDA,completed,2026-02-04T09:45:54.626348,outputs_partial,,weak_outside_range
MoSe2,(110),H,-83.13405,-84.609804,-6.438413,1.743452500000005,1.743452500000005,GPAW_LDA,completed,2026-02-04T09:53:01.192116,outputs_partial,,weak_outside_range
MoSe2,(111),H,-83.13405,-84.609804,-6.438413,1.743452500000005,1.743452500000005,GPAW_LDA,completed,2026-02-04T10:00:09.357974,outputs_partial,,weak_outside_range
MoSe2,edge_Mo,H,-227.891454,-229.384993,-6.438413,1.7256675000000015,1.7256675000000015,GPAW_LDA,completed,2026-02-23T00:44:45.904007,outputs_partial,,weak_outside_range
MoSe2,edge_Mo_large,H,-597.731071,-599.519528,-6.438413,1.430749500000006,1.430749500000006,GPAW_LDA,completed,2026-02-23T10:25:42.193903,outputs_partial,,weak_outside_range
MoSe2,edge_Se,H,-228.932161,-230.316781,-6.438413,1.8345865000000159,1.8345865000000159,GPAW_LDA,completed,2026-02-23T11:02:08.728674,outputs_partial,,weak_outside_range
MoSe2,edge_Se_large,H,-598.648878,-600.450125,-6.438413,1.4179595000000105,1.4179595000000105,GPAW_LDA,completed,2026-02-23T14:06:13.512565,outputs_partial,,weak_outside_range
Ni,Mo2N_interface_(100),H,-373.842241,-377.269676,-6.438413,-0.20822850000000281,-0.20822850000000281,GPAW_LDA,completed,2026-02-23T21:53:55.543660,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_cluster2Ag,H,-378.595263,-381.745436,-6.438413,0.06903350000000463,0.06903350000000463,GPAW_LDA,completed,2026-02-24T09:36:38.783869,outputs_partial,,excellent_near_zero
Ni,Mo2N_interface_(100)_cluster2Au,H,-380.022916,-383.019958,-6.438413,0.22216450000003496,0.22216450000003496,GPAW_LDA,completed,2026-02-24T20:22:07.515003,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_cluster2Ir,H,-390.432061,-394.141153,-6.438413,-0.4898854999999984,-0.4898854999999984,GPAW_LDA,completed,2026-02-25T06:20:24.040973,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_cluster2Ni,H,-386.684298,-390.307734,-6.438413,-0.4042294999999698,-0.4042294999999698,GPAW_LDA,completed,2026-02-27T03:42:12.747315,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_cluster2Pd,H,-381.429413,-385.015753,-6.438413,-0.3671335000000071,-0.3671335000000071,GPAW_LDA,completed,2026-03-01T00:52:19.262502,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_cluster2Pt,H,-386.200149,-389.734369,-6.438413,-0.31501350000000494,-0.31501350000000494,GPAW_LDA,completed,2026-03-03T00:36:34.038881,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_cluster2Ru,H,-390.020139,-393.894399,-6.438413,-0.6550535000000495,-0.6550535000000495,GPAW_LDA,completed,2026-03-03T18:35:57.708838,outputs_partial,,weak_outside_range
Ni,Mo2N_interface_(100)_cluster4Ag,H,-379.024061,-381.735893,-6.438413,0.5073745000000414,0.5073745000000414,GPAW_LDA,completed,2026-03-04T03:05:51.700197,outputs_partial,,weak_outside_range
Ni,Mo2N_interface_(100)_cluster4Au,H,-378.872441,-381.353683,-6.438413,0.737964499999991,0.737964499999991,GPAW_LDA,completed,2026-03-04T09:56:11.471667,outputs_partial,,weak_outside_range
Ni,Mo2N_interface_(100)_cluster4Ir,H,-404.169642,-407.190322,-6.438413,0.19852650000002958,0.19852650000002958,GPAW_LDA,completed,2026-03-04T18:28:44.210430,outputs_partial,,excellent_near_zero
Ni,Mo2N_interface_(100)_cluster4Ni,H,-399.0585,-402.187373,-6.438413,0.09033350000000118,0.09033350000000118,GPAW_LDA,completed,2026-03-05T05:34:10.308215,outputs_partial,,excellent_near_zero
Ni,Mo2N_interface_(100)_cluster4Pd,H,-385.480737,-388.656206,-6.438413,0.04373749999997889,0.04373749999997889,GPAW_LDA,completed,2026-03-05T14:35:00.749183,outputs_partial,,excellent_near_zero
Ni,Mo2N_interface_(100)_cluster4Pt,H,-393.482766,-396.355752,-6.438413,0.3462205000000309,0.3462205000000309,GPAW_LDA,completed,2026-03-05T22:09:49.033422,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_cluster4Ru,H,-405.415756,-408.831546,-6.438413,-0.19658350000001557,-0.19658350000001557,GPAW_LDA,completed,2026-03-06T09:37:14.049751,outputs_partial,,excellent_near_zero
Ni,Mo2N_interface_(100)_dopAg,H,-373.842241,-377.269676,-6.438413,-0.20822850000000281,-0.20822850000000281,GPAW_LDA,completed,2026-03-06T17:24:14.673855,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_dopAu,H,-373.842241,-377.269676,-6.438413,-0.20822850000000281,-0.20822850000000281,GPAW_LDA,completed,2026-03-07T00:33:44.670285,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_dopIr,H,-373.842241,-377.269676,-6.438413,-0.20822850000000281,-0.20822850000000281,GPAW_LDA,completed,2026-03-07T07:43:54.399631,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_dopNi,H,-373.842241,-377.269676,-6.438413,-0.20822850000000281,-0.20822850000000281,GPAW_LDA,completed,2026-03-07T14:56:05.328759,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_dopPd,H,-373.842241,-377.269676,-6.438413,-0.20822850000000281,-0.20822850000000281,GPAW_LDA,completed,2026-03-07T22:08:06.277504,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_dopPt,H,-373.842241,-377.269676,-6.438413,-0.20822850000000281,-0.20822850000000281,GPAW_LDA,completed,2026-03-08T05:19:24.734436,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(100)_dopRu,H,-373.842241,-377.269676,-6.438413,-0.20822850000000281,-0.20822850000000281,GPAW_LDA,completed,2026-03-08T12:30:39.404240,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(111),H,-380.734538,-383.782372,-6.438413,0.17137249999997684,0.17137249999997684,GPAW_LDA,completed,2026-03-08T19:40:33.383315,outputs_partial,,excellent_near_zero
Ni,Mo2N_interface_(111)_cluster2Ag,H,-383.615466,-386.482385,-6.438413,0.3522875000000041,0.3522875000000041,GPAW_LDA,completed,2026-03-09T04:48:46.194829,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(111)_cluster2Au,H,-385.160287,-387.804928,-6.438413,0.5745654999999643,0.5745654999999643,GPAW_LDA,completed,2026-03-09T12:31:48.239987,outputs_partial,,weak_outside_range
Ni,Mo2N_interface_(111)_cluster2Ir,H,-396.14031,-399.109151,-6.438413,0.25036550000000224,0.25036550000000224,GPAW_LDA,completed,2026-03-10T01:13:36.159096,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(111)_cluster2Ni,H,-392.945053,-396.055951,-6.438413,0.10830849999997971,0.10830849999997971,GPAW_LDA,completed,2026-03-10T11:01:31.885086,outputs_partial,,excellent_near_zero
Ni,Mo2N_interface_(111)_cluster2Pd,H,-387.32499,-390.185842,-6.438413,0.3583545000000341,0.3583545000000341,GPAW_LDA,completed,2026-03-10T23:00:23.773627,outputs_partial,,good_reasonable
Ni,Mo2N_interface_(111)_cluster2Pt,H,-391.893325,-394.685596,-6.438413,0.4269355000000288,0.4269355000000288,GPAW_LDA,completed,2026-03-11T06:45:23.910673,outputs_partial,,good_reasonable
